term_str,labmt_happiness,labmt_z
tan,5.38,-0.9956122219551718
technical,5.38,-0.9956122219551718
text,5.38,-0.9956122219551718
thread,5.38,-0.9956122219551718
tierra,5.38,-0.9956122219551718
timbaland,5.38,-0.9956122219551718
tricks,5.38,-0.9956122219551718
tunnel,5.38,-0.9956122219551718
twelve,5.38,-0.9956122219551718
wants,5.38,-0.9956122219551718
wednesday,5.38,-0.9956122219551718
whew,5.38,-0.9956122219551718
wordpress,5.38,-0.9956122219551718
would,5.38,-0.9956122219551718
yards,5.38,-0.9956122219551718
year,5.38,-0.9956122219551718
yesterday's,5.38,-0.9956122219551718
comparison,5.37,-1.0048296217031834
ella,5.37,-1.0048296217031834
givin,5.37,-1.0048296217031834
hem,5.37,-1.0048296217031834
parish,5.37,-1.0048296217031834
silently,5.37,-1.0048296217031834
sits,5.37,-1.0048296217031834
whispering,5.37,-1.0048296217031834
illusions,5.36,-1.014047021451195
asked,5.36,-1.014047021451195
bee,5.36,-1.014047021451195
briefing,5.36,-1.014047021451195
britney,5.36,-1.014047021451195
capitol,5.36,-1.014047021451195
caps,5.36,-1.014047021451195
claire,5.36,-1.014047021451195
clip,5.36,-1.014047021451195
clips,5.36,-1.014047021451195
colonial,5.36,-1.014047021451195
constitute,5.36,-1.014047021451195
contracts,5.36,-1.014047021451195
covering,5.36,-1.014047021451195
customs,5.36,-1.014047021451195
dash,5.36,-1.014047021451195
delta,5.36,-1.014047021451195
dishes,5.36,-1.014047021451195
economic,5.36,-1.014047021451195
edit,5.36,-1.014047021451195
eileen,5.36,-1.014047021451195
establishment,5.36,-1.014047021451195
finger,5.36,-1.014047021451195
georgetown,5.36,-1.014047021451195
gloria,5.36,-1.014047021451195
greene,5.36,-1.014047021451195
gud,5.36,-1.014047021451195
hall,5.36,-1.014047021451195
hay,5.36,-1.014047021451195
heard,5.36,-1.014047021451195
jimmy,5.36,-1.014047021451195
linear,5.36,-1.014047021451195
liquor,5.36,-1.014047021451195
listing,5.36,-1.014047021451195
lmaoo,5.36,-1.014047021451195
mason,5.36,-1.014047021451195
miller,5.36,-1.014047021451195
milwaukee,5.36,-1.014047021451195
monde,5.36,-1.014047021451195
mouse,5.36,-1.014047021451195
moving,5.36,-1.014047021451195
msn,5.36,-1.014047021451195
nba,5.36,-1.014047021451195
nude,5.36,-1.014047021451195
nuestro,5.36,-1.014047021451195
overview,5.36,-1.014047021451195
oz,5.36,-1.014047021451195
pattern,5.36,-1.014047021451195
port,5.36,-1.014047021451195
possession,5.36,-1.014047021451195
press,5.36,-1.014047021451195
principal,5.36,-1.014047021451195
pronto,5.36,-1.014047021451195
quiero,5.36,-1.014047021451195
rabbi,5.36,-1.014047021451195
reposing,5.36,-1.014047021451195
russell,5.36,-1.014047021451195
same,5.36,-1.014047021451195
si,5.36,-1.014047021451195
sim,5.36,-1.014047021451195
sit,5.36,-1.014047021451195
sold,5.36,-1.014047021451195
sounded,5.36,-1.014047021451195
staff,5.36,-1.014047021451195
standing,5.36,-1.014047021451195
stocks,5.36,-1.014047021451195
structure,5.36,-1.014047021451195
stuart,5.36,-1.014047021451195
subsequently,5.36,-1.014047021451195
sympathy,5.36,-1.014047021451195
taiwan,5.36,-1.014047021451195
target,5.36,-1.014047021451195
teeth,5.36,-1.014047021451195
trenton,5.36,-1.014047021451195
tres,5.36,-1.014047021451195
trucks,5.36,-1.014047021451195
tuesdays,5.36,-1.014047021451195
tummy,5.36,-1.014047021451195
tweeting,5.36,-1.014047021451195
verb,5.36,-1.014047021451195
vest,5.36,-1.014047021451195
wakes,5.36,-1.014047021451195
walter,5.36,-1.014047021451195
we'd,5.36,-1.014047021451195
westchester,5.36,-1.014047021451195
wi,5.36,-1.014047021451195
wright,5.36,-1.014047021451195
you'd,5.36,-1.014047021451195
yugoslavia,5.36,-1.014047021451195
emperor,5.35,-1.0232644211992075
thesis,5.35,-1.0232644211992075
chevy,5.35,-1.0232644211992075
della,5.35,-1.0232644211992075
finite,5.35,-1.0232644211992075
loot,5.35,-1.0232644211992075
motive,5.35,-1.0232644211992075
define,5.34,-1.0324818209472189
#news,5.34,-1.0324818209472189
adams,5.34,-1.0324818209472189
advised,5.34,-1.0324818209472189
andrea,5.34,-1.0324818209472189
anonymity,5.34,-1.0324818209472189
anthony,5.34,-1.0324818209472189
anything,5.34,-1.0324818209472189
anywhere,5.34,-1.0324818209472189
arc,5.34,-1.0324818209472189
areas,5.34,-1.0324818209472189
ay,5.34,-1.0324818209472189
backs,5.34,-1.0324818209472189
bros,5.34,-1.0324818209472189
campaign,5.34,-1.0324818209472189
candidate,5.34,-1.0324818209472189
carter,5.34,-1.0324818209472189
checked,5.34,-1.0324818209472189
classified,5.34,-1.0324818209472189
colts,5.34,-1.0324818209472189
comparable,5.34,-1.0324818209472189
crossing,5.34,-1.0324818209472189
currently,5.34,-1.0324818209472189
denver,5.34,-1.0324818209472189
ding,5.34,-1.0324818209472189
doctor,5.34,-1.0324818209472189
drank,5.34,-1.0324818209472189
editorial,5.34,-1.0324818209472189
flick,5.34,-1.0324818209472189
fur,5.34,-1.0324818209472189
gear,5.34,-1.0324818209472189
geek,5.34,-1.0324818209472189
german,5.34,-1.0324818209472189
giant,5.34,-1.0324818209472189
giants,5.34,-1.0324818209472189
hampton,5.34,-1.0324818209472189
harold,5.34,-1.0324818209472189
ily,5.34,-1.0324818209472189
iron,5.34,-1.0324818209472189
karen,5.34,-1.0324818209472189
korea,5.34,-1.0324818209472189
liebe,5.34,-1.0324818209472189
lillian,5.34,-1.0324818209472189
log,5.34,-1.0324818209472189
manufacturer,5.34,-1.0324818209472189
massive,5.34,-1.0324818209472189
maureen,5.34,-1.0324818209472189
mc,5.34,-1.0324818209472189
middle,5.34,-1.0324818209472189
moderate,5.34,-1.0324818209472189
nog,5.34,-1.0324818209472189
noticed,5.34,-1.0324818209472189
occurred,5.34,-1.0324818209472189
ohhhh,5.34,-1.0324818209472189
orleans,5.34,-1.0324818209472189
ounce,5.34,-1.0324818209472189
pack,5.34,-1.0324818209472189
percent,5.34,-1.0324818209472189
phil,5.34,-1.0324818209472189
physician,5.34,-1.0324818209472189
rate,5.34,-1.0324818209472189
regional,5.34,-1.0324818209472189
request,5.34,-1.0324818209472189
revolution,5.34,-1.0324818209472189
rihanna,5.34,-1.0324818209472189
roosevelt,5.34,-1.0324818209472189
session,5.34,-1.0324818209472189
six,5.34,-1.0324818209472189
sullivan,5.34,-1.0324818209472189
surgeon,5.34,-1.0324818209472189
susan,5.34,-1.0324818209472189
sylvia,5.34,-1.0324818209472189
then,5.34,-1.0324818209472189
they're,5.34,-1.0324818209472189
thinkin,5.34,-1.0324818209472189
tmrw,5.34,-1.0324818209472189
transmitted,5.34,-1.0324818209472189
tube,5.34,-1.0324818209472189
typing,5.34,-1.0324818209472189
upon,5.34,-1.0324818209472189
walmart,5.34,-1.0324818209472189
whitman,5.34,-1.0324818209472189
whitney,5.34,-1.0324818209472189
wider,5.34,-1.0324818209472189
within,5.34,-1.0324818209472189
yo,5.34,-1.0324818209472189
blink,5.33,-1.0416992206952305
noches,5.33,-1.0416992206952305
threshold,5.33,-1.0416992206952305
bringin,5.33,-1.0416992206952305
tutti,5.33,-1.0416992206952305
verdad,5.33,-1.0416992206952305
abraham,5.32,-1.050916620443242
alter,5.32,-1.050916620443242
andre,5.32,-1.050916620443242
beep,5.32,-1.050916620443242
bench,5.32,-1.050916620443242
bucket,5.32,-1.050916620443242
calif,5.32,-1.050916620443242
chin,5.32,-1.050916620443242
commerce,5.32,-1.050916620443242
compare,5.32,-1.050916620443242
cover,5.32,-1.050916620443242
currents,5.32,-1.050916620443242
deepest,5.32,-1.050916620443242
dorothy,5.32,-1.050916620443242
editorials,5.32,-1.050916620443242
emeritus,5.32,-1.050916620443242
endless,5.32,-1.050916620443242
estimates,5.32,-1.050916620443242
evaluation,5.32,-1.050916620443242
firm,5.32,-1.050916620443242
francis,5.32,-1.050916620443242
general,5.32,-1.050916620443242
gregory,5.32,-1.050916620443242
hoffman,5.32,-1.050916620443242
hour,5.32,-1.050916620443242
identified,5.32,-1.050916620443242
indicates,5.32,-1.050916620443242
jacqueline,5.32,-1.050916620443242
joshua,5.32,-1.050916620443242
kristen,5.32,-1.050916620443242
label,5.32,-1.050916620443242
literally,5.32,-1.050916620443242
louise,5.32,-1.050916620443242
mas,5.32,-1.050916620443242
measure,5.32,-1.050916620443242
medium,5.32,-1.050916620443242
mention,5.32,-1.050916620443242
michigan,5.32,-1.050916620443242
names,5.32,-1.050916620443242
nassau,5.32,-1.050916620443242
negotiations,5.32,-1.050916620443242
nineteenth,5.32,-1.050916620443242
pa,5.32,-1.050916620443242
palmer,5.32,-1.050916620443242
partly,5.32,-1.050916620443242
peeps,5.32,-1.050916620443242
plz,5.32,-1.050916620443242
posts,5.32,-1.050916620443242
presumably,5.32,-1.050916620443242
quite,5.32,-1.050916620443242
rebounds,5.32,-1.050916620443242
remind,5.32,-1.050916620443242
reserve,5.32,-1.050916620443242
review,5.32,-1.050916620443242
rite,5.32,-1.050916620443242
rye,5.32,-1.050916620443242
selena,5.32,-1.050916620443242
site,5.32,-1.050916620443242
skip,5.32,-1.050916620443242
someone's,5.32,-1.050916620443242
speech,5.32,-1.050916620443242
step,5.32,-1.050916620443242
subway,5.32,-1.050916620443242
surface,5.32,-1.050916620443242
table,5.32,-1.050916620443242
taking,5.32,-1.050916620443242
tells,5.32,-1.050916620443242
ticket,5.32,-1.050916620443242
ting,5.32,-1.050916620443242
tribes,5.32,-1.050916620443242
turning,5.32,-1.050916620443242
two-year,5.32,-1.050916620443242
types,5.32,-1.050916620443242
urself,5.32,-1.050916620443242
vancouver,5.32,-1.050916620443242
varies,5.32,-1.050916620443242
yield,5.32,-1.050916620443242
zone,5.32,-1.050916620443242
preceding,5.31,-1.0601340201912544
affecting,5.31,-1.0601340201912544
alles,5.31,-1.0601340201912544
bop,5.31,-1.0601340201912544
consume,5.31,-1.0601340201912544
discipline,5.31,-1.0601340201912544
disposition,5.31,-1.0601340201912544
gypsy,5.31,-1.0601340201912544
heed,5.31,-1.0601340201912544
ion,5.31,-1.0601340201912544
shelf,5.31,-1.0601340201912544
stash,5.31,-1.0601340201912544
varying,5.31,-1.0601340201912544
vivir,5.31,-1.0601340201912544
#fact,5.3,-1.069351419939266
*estimated,5.3,-1.069351419939266
actually,5.3,-1.069351419939266
aire,5.3,-1.069351419939266
ancora,5.3,-1.069351419939266
atlanta,5.3,-1.069351419939266
barnes,5.3,-1.069351419939266
bat,5.3,-1.069351419939266
biblical,5.3,-1.069351419939266
bishop,5.3,-1.069351419939266
bonnie,5.3,-1.069351419939266
boundary,5.3,-1.069351419939266
brad,5.3,-1.069351419939266
brian,5.3,-1.069351419939266
bring,5.3,-1.069351419939266
calendar,5.3,-1.069351419939266
carnegie,5.3,-1.069351419939266
catholic,5.3,-1.069351419939266
center,5.3,-1.069351419939266
chairman,5.3,-1.069351419939266
chrysler,5.3,-1.069351419939266
circuits,5.3,-1.069351419939266
colin,5.3,-1.069351419939266
constantly,5.3,-1.069351419939266
cornell,5.3,-1.069351419939266
correspondent,5.3,-1.069351419939266
counts,5.3,-1.069351419939266
county,5.3,-1.069351419939266
creature,5.3,-1.069351419939266
dave,5.3,-1.069351419939266
drake,5.3,-1.069351419939266
editing,5.3,-1.069351419939266
eight,5.3,-1.069351419939266
elevator,5.3,-1.069351419939266
glen,5.3,-1.069351419939266
irene,5.3,-1.069351419939266
jk,5.3,-1.069351419939266
junior,5.3,-1.069351419939266
km/h,5.3,-1.069351419939266
lee,5.3,-1.069351419939266
lesson,5.3,-1.069351419939266
levels,5.3,-1.069351419939266
lexington,5.3,-1.069351419939266
md,5.3,-1.069351419939266
medicare,5.3,-1.069351419939266
mic,5.3,-1.069351419939266
mike,5.3,-1.069351419939266
miles,5.3,-1.069351419939266
miriam,5.3,-1.069351419939266
mph,5.3,-1.069351419939266
murphy,5.3,-1.069351419939266
neck,5.3,-1.069351419939266
nova,5.3,-1.069351419939266
number,5.3,-1.069351419939266
one's,5.3,-1.069351419939266
patch,5.3,-1.069351419939266
pay,5.3,-1.069351419939266
peggy,5.3,-1.069351419939266
placed,5.3,-1.069351419939266
pounds,5.3,-1.069351419939266
president's,5.3,-1.069351419939266
profile,5.3,-1.069351419939266
quiz,5.3,-1.069351419939266
rail,5.3,-1.069351419939266
randy,5.3,-1.069351419939266
reviews,5.3,-1.069351419939266
ritual,5.3,-1.069351419939266
robert,5.3,-1.069351419939266
roberts,5.3,-1.069351419939266
roger,5.3,-1.069351419939266
samuel,5.3,-1.069351419939266
scales,5.3,-1.069351419939266
sec,5.3,-1.069351419939266
seth,5.3,-1.069351419939266
seymour,5.3,-1.069351419939266
silly,5.3,-1.069351419939266
singular,5.3,-1.069351419939266
somebody,5.3,-1.069351419939266
someone,5.3,-1.069351419939266
spray,5.3,-1.069351419939266
suit,5.3,-1.069351419939266
system,5.3,-1.069351419939266
tactics,5.3,-1.069351419939266
telling,5.3,-1.069351419939266
tend,5.3,-1.069351419939266
third,5.3,-1.069351419939266
transition,5.3,-1.069351419939266
trump,5.3,-1.069351419939266
via,5.3,-1.069351419939266
vids,5.3,-1.069351419939266
visitation,5.3,-1.069351419939266
washing,5.3,-1.069351419939266
ways,5.3,-1.069351419939266
weekly,5.3,-1.069351419939266
windy,5.3,-1.069351419939266
year's,5.3,-1.069351419939266
you're,5.3,-1.069351419939266
hitherto,5.29,-1.0785688196872774
incorporated,5.29,-1.0785688196872774
prescribed,5.29,-1.0785688196872774
assumption,5.29,-1.0785688196872774
cama,5.29,-1.0785688196872774
clergy,5.29,-1.0785688196872774
heel,5.29,-1.0785688196872774
playas,5.29,-1.0785688196872774
rodeo,5.29,-1.0785688196872774
shakin,5.29,-1.0785688196872774
transferred,5.29,-1.0785688196872774
2-bath,5.28,-1.087786219435289
alert,5.28,-1.087786219435289
already,5.28,-1.087786219435289
annual,5.28,-1.087786219435289
assessment,5.28,-1.087786219435289
beef,5.28,-1.087786219435289
behalf,5.28,-1.087786219435289
borough,5.28,-1.087786219435289
code,5.28,-1.087786219435289
comin,5.28,-1.087786219435289
congregation,5.28,-1.087786219435289
copies,5.28,-1.087786219435289
craig,5.28,-1.087786219435289
cuore,5.28,-1.087786219435289
dean,5.28,-1.087786219435289
declared,5.28,-1.087786219435289
defended,5.28,-1.087786219435289
diplomat,5.28,-1.087786219435289
dot,5.28,-1.087786219435289
empire,5.28,-1.087786219435289
estar,5.28,-1.087786219435289
esther,5.28,-1.087786219435289
etsy,5.28,-1.087786219435289
eventually,5.28,-1.087786219435289
extract,5.28,-1.087786219435289
feelin,5.28,-1.087786219435289
follower,5.28,-1.087786219435289
form,5.28,-1.087786219435289
gates,5.28,-1.087786219435289
handling,5.28,-1.087786219435289
hannah,5.28,-1.087786219435289
happen,5.28,-1.087786219435289
harriet,5.28,-1.087786219435289
harvey,5.28,-1.087786219435289
held,5.28,-1.087786219435289
holla,5.28,-1.087786219435289
inches,5.28,-1.087786219435289
institute,5.28,-1.087786219435289
interviewed,5.28,-1.087786219435289
jacobs,5.28,-1.087786219435289
james,5.28,-1.087786219435289
l,5.28,-1.087786219435289
length,5.28,-1.087786219435289
mag,5.28,-1.087786219435289
martha,5.28,-1.087786219435289
meanwhile,5.28,-1.087786219435289
minutes,5.28,-1.087786219435289
mode,5.28,-1.087786219435289
morton,5.28,-1.087786219435289
nonprofit,5.28,-1.087786219435289
ora,5.28,-1.087786219435289
packed,5.28,-1.087786219435289
packing,5.28,-1.087786219435289
pandora,5.28,-1.087786219435289
parameter,5.28,-1.087786219435289
posse,5.28,-1.087786219435289
preacher,5.28,-1.087786219435289
representatives,5.28,-1.087786219435289
rewind,5.28,-1.087786219435289
says,5.28,-1.087786219435289
scheduled,5.28,-1.087786219435289
secrets,5.28,-1.087786219435289
section,5.28,-1.087786219435289
serum,5.28,-1.087786219435289
sheila,5.28,-1.087786219435289
someday,5.28,-1.087786219435289
sometimes,5.28,-1.087786219435289
somewhere,5.28,-1.087786219435289
sort,5.28,-1.087786219435289
stands,5.28,-1.087786219435289
state,5.28,-1.087786219435289
stats,5.28,-1.087786219435289
stays,5.28,-1.087786219435289
temporal,5.28,-1.087786219435289
that's,5.28,-1.087786219435289
theodore,5.28,-1.087786219435289
theology,5.28,-1.087786219435289
tracks,5.28,-1.087786219435289
tyler,5.28,-1.087786219435289
unions,5.28,-1.087786219435289
version,5.28,-1.087786219435289
wandering,5.28,-1.087786219435289
years,5.28,-1.087786219435289
york's,5.28,-1.087786219435289
specified,5.28,-1.087786219435289
leben,5.27,-1.0970036191833015
anyhow,5.27,-1.0970036191833015
bumpin,5.27,-1.0970036191833015
governed,5.27,-1.0970036191833015
holdin,5.27,-1.0970036191833015
implies,5.27,-1.0970036191833015
moet,5.27,-1.0970036191833015
quieres,5.27,-1.0970036191833015
revised,5.27,-1.0970036191833015
semi,5.27,-1.0970036191833015
africa,5.26,-1.1062210189313129
agency,5.26,-1.1062210189313129
asking,5.26,-1.1062210189313129
based,5.26,-1.1062210189313129
berlin,5.26,-1.1062210189313129
bid,5.26,-1.1062210189313129
boyz,5.26,-1.1062210189313129
carrier,5.26,-1.1062210189313129
carrying,5.26,-1.1062210189313129
clinton's,5.26,-1.1062210189313129
commander,5.26,-1.1062210189313129
companies,5.26,-1.1062210189313129
conan,5.26,-1.1062210189313129
conference,5.26,-1.1062210189313129
converted,5.26,-1.1062210189313129
counsel,5.26,-1.1062210189313129
cynthia,5.26,-1.1062210189313129
dale,5.26,-1.1062210189313129
department,5.26,-1.1062210189313129
desk,5.26,-1.1062210189313129
detected,5.26,-1.1062210189313129
dias,5.26,-1.1062210189313129
digging,5.26,-1.1062210189313129
directions,5.26,-1.1062210189313129
doris,5.26,-1.1062210189313129
dormir,5.26,-1.1062210189313129
dramatic,5.26,-1.1062210189313129
drove,5.26,-1.1062210189313129
edward,5.26,-1.1062210189313129
elliott,5.26,-1.1062210189313129
facility,5.26,-1.1062210189313129
facing,5.26,-1.1062210189313129
fare,5.26,-1.1062210189313129
floyd,5.26,-1.1062210189313129
foto,5.26,-1.1062210189313129
frog,5.26,-1.1062210189313129
george,5.26,-1.1062210189313129
glenn,5.26,-1.1062210189313129
goes,5.26,-1.1062210189313129
ground,5.26,-1.1062210189313129
guidelines,5.26,-1.1062210189313129
hispanic,5.26,-1.1062210189313129
hmmmm,5.26,-1.1062210189313129
houston,5.26,-1.1062210189313129
jake,5.26,-1.1062210189313129
jim,5.26,-1.1062210189313129
justin,5.26,-1.1062210189313129
kay,5.26,-1.1062210189313129
lines,5.26,-1.1062210189313129
mainly,5.26,-1.1062210189313129
marcus,5.26,-1.1062210189313129
marshall,5.26,-1.1062210189313129
martin,5.26,-1.1062210189313129
matt,5.26,-1.1062210189313129
mayor,5.26,-1.1062210189313129
mr,5.26,-1.1062210189313129
mundo,5.26,-1.1062210189313129
nc,5.26,-1.1062210189313129
nearly,5.26,-1.1062210189313129
nina,5.26,-1.1062210189313129
papers,5.26,-1.1062210189313129
perry,5.26,-1.1062210189313129
philip,5.26,-1.1062210189313129
piece,5.26,-1.1062210189313129
plot,5.26,-1.1062210189313129
pouring,5.26,-1.1062210189313129
preliminary,5.26,-1.1062210189313129
print,5.26,-1.1062210189313129
prudential,5.26,-1.1062210189313129
qual,5.26,-1.1062210189313129
reasons,5.26,-1.1062210189313129
reed,5.26,-1.1062210189313129
register,5.26,-1.1062210189313129
richard,5.26,-1.1062210189313129
robinson,5.26,-1.1062210189313129
roslyn,5.26,-1.1062210189313129
semester,5.26,-1.1062210189313129
sergeant,5.26,-1.1062210189313129
shift,5.26,-1.1062210189313129
shirley,5.26,-1.1062210189313129
siempre,5.26,-1.1062210189313129
sir,5.26,-1.1062210189313129
spot,5.26,-1.1062210189313129
stated,5.26,-1.1062210189313129
statement,5.26,-1.1062210189313129
tool,5.26,-1.1062210189313129
uniform,5.26,-1.1062210189313129
units,5.26,-1.1062210189313129
walls,5.26,-1.1062210189313129
week's,5.26,-1.1062210189313129
lend,5.26,-1.1062210189313129
hangin,5.25,-1.1154384186793245
borne,5.24,-1.124655818427336
differentiation,5.24,-1.124655818427336
intermediate,5.24,-1.124655818427336
motives,5.24,-1.124655818427336
#followfriday,5.24,-1.124655818427336
